SNCA,APOA4,CHGA,STX1B,MME,MUC6,PM20D1,UCP1,MMP3,KRT20,SYN2,GPC5,HOXC8,APOA1,CXCL12,KRT5,KLK6,EPO,CD38,LTF,MUC5B,KCNQ2,ATP6V1G2,OLFM4,KIF5C,RET,GNAO1,CLDN18,FOXJ1,DNAH11,CA9,SOSTDC1,CDH17,COL2A1,DSCAML1,RIMS2,NPSR1,ACSL6,TLL1,TM4SF4,RBP2,GIF,KRT14,REG4,CLIP4,LIPF,MSLN,RRAGD,CR2,DZIP1,SLC9A3,SLC26A4,SLC15A1,SLC26A3,FGB,KRT16,PDLIM4,DMBT1,FGF8,NEUROD1,IRX2,GUCY1A2,RAB39B,HOXC10,CPNE8,APOB,TFF1,GC,GKN1,GALNT14,LRP12,DNM3,PRKCB,PGC,EHD3,KRT4,PI3,SLC34A2,HMGCS2,LOR,HS3ST3B1,DKK1,COL4A6,PHGR1,TFF2,AKR1B10,PIK3C2G,HYDIN,AS3MT,ISX,CD69,SLC6A19,NLRP2,CXCL5,PRKAA2,HABP2,IL12RB2,EPDR1,EDA,FAM92A1,ITGA9,C2orf40,IGF2BP1,SALL4,POPDC3,REG3A,CD40,SH3GL3,GIPC3,KCNQ3,CNTFR,MTTP,WFDC2,PCSK1N,SMO,GK,ATP6AP1,S100A7,LY6D,AGR2,MUC16,CHST10,TPD52L1,PSCA,PIGR,PRSS1,OXT,PTPN13,REG1A,SLC13A2,ORM1,GFM1,DNAH1,KRT6A,DUOX2,GUCY2C,CTSE,SRPX,MUC4,CYGB,AQP5,BMPER,NPS,ATP6V1G3,CDX1,NMS,REG1B,PLTP,KRT6B,VSIG1,KRT17,SLN,SOX7,RHCG,PPP1R14A,PPM1E,SLMO2,PCLO,MTMR8,QPCT,MAGED1,SCEL,MAP1B,KCNB2,KCNS2,KCNB1,ITLN1,THBS4,SMYD1,LHFP,HTR7,KLK10,SMARCA1,HLX,HMX3,GRASP,NOTUM,OPRD1,RPSAP58,FOXI3,FOLR1,FBLN1,OGFRL1,IL20RA,ZNF518B,FER1L6,LPAR6,DUSP27,DUOXA2,SDK1,NXPH3,FNBP1,DGKB,DCLK2,CXCL17,CPAMD8,MID2,ZNF114,CHST2,CHRDL1,CHP2,SLAMF6,NMNAT2,CD200,FIGN,GAMT,PLA2G7,NPC1L1,ALPPL2,A4GNT,subtype
5.2249,4.489,3.2946,4.798,9.2257,2.7543,1.722,0,13.5395,3.1773,5.8884,2.0233,5.9701,12.9299,9.5793,7.0364,10.8623,1.3406,9.539,5.6993,12.968,0,3.1148,16.2899,7.4156,4.9308,8.0929,4.798,2.1533,1.559,7.6812,2.834,4.5374,1.1039,6.0557,3.9597,5.8118,1.722,4.1272,6.8088,0,0,5.5539,2.2724,9.3161,0,9.0143,8.9971,4.1891,7.5943,7.87,2.9095,9.7131,1.722,7.8653,6.1828,10.1974,12.5169,1.3406,1.3406,2.834,3.7291,5.6561,7.4413,8.8563,5.4439,12.2351,11.502,0.8207,8.1427,8.1813,5.506,9.3713,8.7854,8.0664,3.8869,12.7863,7.5126,5.1175,0,6.3615,9.0963,4.5134,0,4.489,10.5148,1.5438,3.4031,5.8019,0,7.1729,4.8178,5.149,11.4398,5.2249,11.8948,5.8313,8.2735,8.555,7.4123,7.2512,6.0639,6.7381,7.6149,4.8372,0,11.651,0,7.3561,3.4031,9.1538,0,9.6898,11.1852,9.1084,9.564,12.3774,7.4696,2.9812,11.7141,9.2005,6.0135,4.1272,7.049,6.3067,10.4244,3.4544,7.662,1.722,1.3406,10.7716,10.4207,6.8186,6.3749,2.5803,2.0233,9.9957,6.7637,6.7839,9.5036,10.297,4.4389,0,0,5.4053,0,0,11.3273,10.1046,2.6699,9.9034,5.5181,7.8462,4.3604,7.2835,5.3828,11.3067,4.0625,2.3826,8.1755,10.8641,1.722,10.8262,1.8805,0.4679,2.834,1.722,9.8325,6.0804,9.4798,3.1148,6.9893,8.5268,7.5337,0,7.7949,6.4336,0,12.1687,1.1039,5.8697,11.9479,9.383,7.2656,9.2968,3.7702,7.9858,0,1.3406,8.8539,5.841,10.5547,1.8805,6.4715,9.2942,6.1675,9.2667,6.0473,10.8527,5.5421,1.8805,8.7966,4.5134,7.3993,4.0625,7.1919,10.1423,7.0322,0,1.5438,1
5.1362,0.5476,0,2.4899,6.6544,15.4997,2.0814,0,8.0926,5.8178,0.5476,1.5094,6.0366,4.1393,8.6585,6.1628,8.5184,1.2541,5.8413,5.6153,13.9547,1.2541,3.8,10.2962,4.0212,5.6946,5.9422,15.5244,9.6174,1.5234,11.9739,8.6618,10.8093,0,0.5476,0.9437,7.2257,0.5476,4.6176,10.9381,0,0.5476,6.6277,15.9624,6.3044,6.1441,11.2732,6.8286,3.7513,7.0408,3.8926,3.9368,6.5516,2.2308,1.5094,7.5965,8.2518,11.281,1.2541,2.9,3.0683,4.8662,3.1456,7.4518,6.6936,2.2308,14.6851,4.8889,1.9147,1.7263,7.1099,5.6288,7.9463,16.5406,6.793,0.5476,11.4948,11.2231,7.1988,0.9437,4.6176,2.2308,6.9084,7.9993,13.077,11.6281,5.6687,3.701,5.3796,0.9437,6.2703,9.7425,3.2888,5.1919,3.5385,0.9437,3.2888,7.7249,6.7127,5.9744,7.4172,4.4448,4.796,4.101,4.3823,5.887,7.5827,0.9437,7.7026,3.7513,4.3169,2.9,9.1105,1.2541,6.6074,5.887,11.5483,0.5476,4.2831,15.9036,7.6572,5.1919,7.9163,6.4562,16.1472,0.9437,1.7263,5.3142,12.9759,2.0814,0.9437,10.5673,7.0408,6.2616,12.8321,3.5947,15.879,6.7749,7.9052,9.4157,12.227,2.4899,0,0.9437,1.7263,0,0.5476,10.5528,3.219,13.5026,10.4659,1.2541,7.6204,1.5094,6.3211,3.5385,11.1781,4.0212,6.1059,5.9744,11.8678,7.2739,9.3437,2.4899,0.5476,2.4899,13.0064,6.0667,0,9.269,2.9,10.8119,8.9188,7.3493,8.2052,6.9359,5.5457,0.9437,13.0974,1.2541,7.2652,11.6007,8.2164,8.1593,5.8413,12.6063,10.0539,1.9147,10.8215,6.5728,3.4191,9.1225,3.219,5.6422,6.2874,6.1155,7.8856,2.9,7.9862,7.5224,3.1456,6.5936,4.9971,7.88,4.0212,5.794,8.1593,7.9436,6.3783,7.9783,1
5.4062,4.5077,9.1479,4.9977,7.1104,14.7213,4.6586,0.877,7.1993,6.1466,5.6895,1.6282,5.9361,3.4644,11.0299,2.6864,10.1751,0.877,5.1752,9.1701,12.3105,2.7772,3.967,11.8213,5.5675,5.8859,10.3153,14.1827,8.0629,2.2686,5.1458,11.2014,9.8114,1.1729,3.4086,3.668,2.2522,1.1729,6.6754,6.1121,1.6282,0.5041,1.4184,11.341,9.0681,8.4659,9.7629,7.5381,9.0993,8.3292,10.093,3.0197,3.7147,0.5041,2.1197,4.0783,8.2977,14.3268,0.5041,3.6197,3.4086,5.5675,3.6197,9.0568,6.6754,6.205,11.7819,0.5041,0.877,2.3736,7.9381,6.5714,10.4559,15.8882,7.5891,0.5041,10.5833,7.2438,9.0737,1.8112,4.5598,3.518,9.034,4.2782,12.1782,9.5306,3.7147,4.9001,6.746,2.1197,6.36,11.522,3.668,11.5338,8.8696,6.2128,3.9279,7.586,6.2293,6.778,9.7085,7.525,5.1752,7.3137,4.0422,8.6317,7.0795,1.1729,7.1278,3.9279,7.8256,4.9977,8.4243,7.0973,7.7179,6.693,10.826,1.4184,1.9736,14.3262,3.6197,6.5651,9.1254,14.2318,14.1652,1.1729,1.4184,8.0333,14.4073,2.4856,0,10.2563,8.3652,3.8038,9.8975,9.0201,14.5937,9.2819,12.8519,8.8664,7.4091,5.7127,0,0,5.1584,0,5.8234,10.2469,8.8747,12.3075,8.1841,3.0922,9.1493,0.5041,8.7583,4.0744,11.3373,5.4891,5.0165,4.9001,11.0386,1.8112,12.5886,3.3507,3.2272,7.0434,6.609,9.0523,10.073,9.5573,3.0922,11.4848,9.0375,6.853,3.7147,7.4372,4.7286,2.5895,12.8246,0,1.8112,11.5133,7.2278,7.5052,9.2673,8.7188,8.5616,2.7772,7.4303,7.5217,7.4614,11.3935,4.3686,7.8441,6.7502,7.4511,9.4081,4.5077,7.4337,9.7602,5.2405,6.7725,6.7333,7.1703,6.7162,5.654,7.7906,9.5167,3.4086,6.7614,1
6.6054,0.3884,9.1414,5.7828,4.0121,11.6195,3.2703,0.694,3.1749,8.4716,6.3508,2.0317,5.3845,6.5447,12.5982,1.6609,5.9863,0.9461,6.3671,10.3716,11.0218,1.9183,5.0632,14.671,7.1068,7.2067,10.6428,14.9817,3.4442,2.5089,8.2189,6.0549,10.1632,0,4.9524,3.5238,4.7684,3.4026,7.8602,8.287,1.1606,4.2648,1.7954,10.6361,9.7931,8.287,12.3917,8.3769,8.8484,9.2203,4.0761,2.4126,4.7185,1.3473,0.3884,5.8384,9.713,5.1536,0.3884,3.3599,1.7954,6.8759,5.3301,8.4411,8.0419,5.8538,12.8749,6.4201,6.8413,7.0938,7.9744,7.5934,10.3946,9.6545,9.1374,2.6441,7.9294,1.6609,10.2027,1.3473,6.8721,8.6486,8.9228,7.1388,10.8883,9.2016,10.6294,5.8069,7.2132,1.7954,7.4011,1.9183,8.6419,5.9068,9.419,9.7633,3.4845,9.597,7.1482,7.4453,10.5874,9.0084,3.4845,5.6292,2.1367,1.3473,8.7169,1.5126,7.9147,4.4597,6.4812,3.4442,7.1514,8.9053,9.8031,6.1011,11.4431,0.3884,5.1536,13.0471,7.17,7.5345,7.5441,7.9815,13.8389,6.3121,2.7137,9.8746,6.3008,4.8786,1.5126,10.1863,8.1588,4.8786,10.0357,9.2478,14.2312,10.0083,5.3301,10.2155,7.4706,6.587,0,0,5.8994,0,0,11.2796,6.6054,11.392,11.4356,1.3473,8.4812,2.8435,8.5977,4.7503,10.0233,9.0834,5.2621,7.9276,12.4748,6.8019,13.4446,2.571,3.5993,7.3879,5.4774,13.8577,9.644,11.2113,5.8305,9.8288,9.5567,7.8697,2.2347,8.2214,4.6843,1.5126,12.4892,0,8.7811,14.1937,9.4435,7.8331,8.5246,7.8716,8.8484,4.2648,7.0572,8.1988,9.2197,11.9404,6.1892,8.5462,11.8174,6.5254,10.1266,3.3158,8.3055,9.7754,1.1606,7.953,7.8962,8.3292,7.2773,7.9709,8.132,9.9337,9.63,8.9627,1
4.5245,10.3374,5.222,5.0648,6.3941,6.951,3.3724,1.0709,10.0164,7.0261,2.105,1.0709,6.989,11.517,8.0144,3.2103,5.1115,0,7.6134,5.0166,6.3751,0,2.2787,5.5103,6.4497,4.1748,4.6563,14.9307,9.3658,5.5365,3.9363,5.0166,11.0475,1.4066,0.6326,0,0.6326,3.7717,5.8224,11.2518,8.3129,8.6636,0,10.8773,7.5214,6.2658,1.9076,7.7635,8.3352,5.5692,3.7717,1.4066,8.345,7.1927,7.6255,1.4066,7.6574,10.8165,0.6326,0.6326,1.4066,7.7562,4.8338,9.9846,7.9027,10.5025,11.1569,7.3372,7.7,5.5783,7.6923,7.5555,8.5934,10.0757,8.1066,0,12.1855,12.7836,13.245,0,4.9919,9.8318,6.3165,4.2602,9.9015,4.5919,4.6563,6.9446,7.3855,5.475,5.8224,4.4538,14.4156,12.194,8.0327,8.6596,6.8237,5.9941,3.5181,7.2923,7.719,0.6326,12.0351,10.2071,5.5616,8.4486,8.9836,4.7478,6.6288,1.0709,4.777,8.5153,9.3465,8.0538,9.7091,7.5127,11.858,3.0276,1.0709,12.543,3.8287,8.2201,7.5127,6.2133,13.5157,8.7583,4.915,10.0918,9.0466,1.9076,8.6538,10.8569,6.0905,0,12.2392,8.1066,12.7277,6.031,7.02,8.8626,2.9268,4.0841,0,0,5.8363,0,0,11.7073,2.2787,12.0617,4.7179,0,6.1569,4.2602,7.5127,5.9076,11.5278,8.2928,1.7155,7.5889,10.3195,8.8035,8.1464,0,1.9076,2.105,13.3443,1.6787,1.4066,7.2616,1.9076,5.9305,10.2689,6.3941,0,7.0974,4.1302,0,12.7064,0,9.9188,11.2024,7.5806,6.6527,8.6179,7.9027,7.5848,2.2787,9.617,7.1486,3.2936,12.8838,1.0709,3.5181,10.9152,7.796,5.2845,7.5639,9.2323,1.4066,2.9268,7.7451,7.1032,7.0681,6.5119,10.0534,9.0193,10.7632,4.8338,7.6336,1
5.9354,0,0,4.8087,5.7169,5.0418,1.1561,0,0,8.0236,2.3491,2.4606,7.0448,4.6294,9.7277,1.1561,6.657,2.0963,8.7746,7.0538,8.8145,0,3.7755,6.9089,5.4459,3.4902,5.7281,8.8837,7.0758,1.8283,2.1073,7.6876,10.9448,0.8631,6.7858,1.7895,9.6094,1.951,4.6053,6.4015,0,0,2.2282,13.8646,8.4114,1.7895,9.9643,8.2883,5.486,7.7977,4.5809,3.3811,2.5641,2.3491,7.2215,5.9159,8.761,8.4924,1.7895,4.5809,9.8613,5.3764,5.8041,8.5691,8.2403,2.2282,10.8085,0,1.1561,4.0136,8.1641,7.3356,8.9122,4.7441,7.6905,2.3491,11.4543,5.7612,9.7395,0.4952,5.7612,8.8158,1.7895,11.853,10.4553,2.0963,1.3994,4.2179,4.9105,5.2733,9.5404,0,4.1858,2.8364,2.6607,7.0223,5.4459,9.4394,5.8146,5.9735,7.8111,3.3232,4.6531,7.6081,0.8631,0,8.6913,1.6076,6.6155,3.9385,1.3994,4.3396,8.8263,5.525,7.8653,8.2826,11.5046,0,4.153,14.4251,9.4014,6.4564,9.8155,6.6155,8.2067,0,4.3685,8.4423,3.0654,2.3491,0.4952,9.6945,6.962,7.1895,8.5328,6.807,10.9739,8.6812,12.3174,11.0104,5.3764,2.993,0,0.4952,10.7812,0,0,13.074,4.2493,5.5877,9.5633,5.0596,7.291,1.1561,7.716,0.9994,11.2774,8.3709,3.1343,7.3574,11.5332,7.5837,9.918,0,3.9385,3.3811,2.8364,9.6033,0,10.6043,2.9169,10.4616,8.784,7.8085,0,7.4139,3.4367,0.4952,12.9298,0,2.4606,11.4794,8.8276,9.0082,7.3502,9.5412,9.8715,0,8.0344,6.4085,5.0418,10.1431,2.2282,6.4764,9.0578,5.8662,8.9207,2.6607,8.394,8.394,3.4367,9.1491,5.4593,8.4609,4.3685,6.7804,10.0051,0.8631,5.525,3.1343,1
6.5975,0,8.6004,4.6893,9.6531,12.4625,0.5062,0,11.9961,9.5852,7.4021,3.5764,5.7762,2.5955,8.1809,1.423,5.8517,0.5062,7.0778,10.4125,13.4951,0.8803,2.848,11.2398,6.2122,3.8531,7.2589,15.0786,8.6129,1.4342,12.3058,10.2088,8.3221,0,2.9496,0.8803,7.5058,3.7666,5.9725,5.1655,0,11.7103,3.7666,9.3415,8.3742,15.6806,11.0666,7.529,4.0852,7.35,9.4426,3.4152,5.3552,0.5062,1.9791,7.4822,8.8283,10.5559,0.5062,4.0852,9.0493,5.8517,4.6893,7.8248,8.1788,1.423,16.0806,5.4553,16.7166,5.0235,7.6991,7.239,9.2449,14.2027,7.7814,0.8803,9.4082,7.5125,7.8799,0.8803,6.3148,6.3598,6.8444,8.8574,15.0893,14.8456,9.8011,3.2337,5.703,0,7.7309,3.7214,9.334,12.9305,7.9478,10.5369,4.5921,7.0414,7.2589,6.54,8.0126,4.8661,4.346,5.3403,6.2917,7.0275,8.2522,0,7.8032,5.6123,3.5764,1.8164,13.0634,5.4133,7.1,8.6344,11.7509,4.2536,3.5764,15.4158,10.0639,6.2122,8.2973,14.712,16.6806,7.434,3.0261,7.8513,11.7423,3.471,6.61,10.3887,8.6359,8.0836,14.817,2.1253,15.3018,6.5137,12.8418,9.349,6.4034,3.8105,0,0,5.9628,0,0.8803,10.339,6.6885,14.5063,10.2933,3.0987,7.2269,7.542,6.7961,3.582,10.7708,7.2269,5.9821,10.8527,12.0274,5.4133,11.7373,1.8164,1.8164,0,4.9665,8.015,2.6925,9.0424,1.177,9.0977,8.8041,7.8927,1.177,6.763,5.0047,0,12.574,0,8.1277,9.2268,9.641,7.5678,7.9913,11.898,8.7795,7.6874,12.5595,7.9913,4.8023,10.1881,2.1253,5.6611,12.2998,6.1366,8.3614,1.8164,8.9188,6.2203,0,7.1176,7.19,7.9453,5.2947,5.4414,9.5741,9.2227,5.6247,5.549,1
5.4638,6.8288,6.9773,3.5315,5.7262,12.6091,1.465,1.8643,5.4638,8.1341,6.8063,1.465,6.7125,11.3949,9.069,9.8863,5.0691,0,7.5517,10.6211,15.2347,0,3.8282,13.8527,4.2844,3.8282,5.3748,16.3365,8.5978,1.4833,10.8464,6.5727,10.7948,0,3.2932,0.911,0.911,0.911,5.6524,9.1606,2.6512,0,9.4922,10.9168,8.2345,13.805,12.4351,7.8168,7.7117,5.8454,8.4459,0.911,0,6.851,5.5746,9.1629,9.2215,12.8659,0,3.0076,9.3001,2.1767,2.8404,9.5357,8.8985,4.524,15.8013,7.92,9.7992,4.4092,8.3711,5.1065,7.2009,13.9394,6.3727,3.4173,10.9773,11.4308,10.2643,0,3.7359,10.4021,6.9155,8.8635,14.4496,12.8984,7.4317,3.1574,6.0854,0,5.9685,9.8715,10.8055,1.465,8.3362,8.2218,3.1574,7.6307,6.3573,5.9274,6.638,5.6774,5.4051,6.0854,1.465,5.6774,7.8557,0,6.6506,4.524,8.7822,3.915,12.5446,5.9481,6.6122,6.6632,12.3406,2.8404,2.4333,16.0001,8.9012,4.6808,9.3975,16.3373,13.8947,12.2345,5.0691,9.4236,11.1352,4.7766,9.4529,11.2689,7.3945,6.586,11.6206,6.388,14.7507,7.5917,14.4082,8.9092,12.3401,3.4173,0,0,8.8304,0,4.1477,11.9819,7.2009,14.5681,13.2857,2.4333,7.2766,5.3122,6.5593,1.9489,11.7666,8.6806,4.8222,6.0854,12.1618,7.4244,9.5115,2.4333,2.8404,5.1065,12.9913,6.3101,2.1767,8.1159,2.8404,10.7623,10.1177,5.5746,0,6.1934,6.2107,0,12.4874,0,12.0518,11.5933,8.196,8.2512,5.2469,12.8283,8.5546,6.6757,9.2717,7.0462,4.2844,9.7381,2.8404,4.4677,12.2525,6.638,8.2387,1.465,7.8502,6.5184,6.1583,6.0281,6.7718,6.7246,4.4092,6.8836,6.8619,6.5044,11.0437,6.6122,4
4.0857,0,7.0678,3.1682,5.6128,11.5731,1.8731,0,6.2649,13.4418,9.0847,2.3204,7.1714,6.201,9.5157,4.2461,9.4472,0.7362,5.0997,3.9678,11.2004,1.2213,2.9369,10.4565,4.983,2.5009,5.2333,16.8604,6.8011,2.1577,9.4853,5.7078,8.4966,0,2.114,2.5009,7.4765,1.5837,5.0131,6.8183,2.3204,0.7362,1.2213,14.3563,5.913,13.883,11.2604,6.6939,4.4793,6.0926,5.8091,3.0572,2.5009,3.3675,1.8731,6.9249,7.1912,11.3565,1.2213,2.114,4.642,3.9678,4.1411,10.0402,9.432,7.3468,16.7686,7.1512,7.335,3.5426,5.8644,7.3049,6.6079,15.2755,6.5373,3.6987,11.4277,7.7373,12.9758,0,3.4577,10.5619,6.1205,9.1772,14.3297,13.0073,9.3402,4.0857,3.4577,2.6613,5.96,8.5918,2.6613,4.1411,4.0279,7.5551,3.9051,5.6323,6.0926,6.7663,6.5269,2.9369,6.6846,7.5032,2.6613,2.8057,5.6128,1.2213,7.0678,1.8731,3.2713,1.2213,11.8938,2.114,5.7441,7.4383,11.9008,0,7.1376,15.8414,6.5373,4.7882,7.5755,16.2591,15.7375,13.5445,4.5629,5.2333,9.758,2.8057,6.5503,10.3464,7.8909,6.3498,11.1459,3.5426,16.2636,7.5755,12.1524,9.7984,8.4229,3.5426,0,0,3.8395,0,2.8057,9.394,4.3439,14.5758,12.5784,0.7362,7.1912,2.5009,7.0606,2.6182,11.5614,8.8193,5.7619,5.9906,12.081,6.8685,10.4849,2.6613,2.8057,3.0572,10.1916,4.2959,2.114,8.4313,1.8731,6.338,10.0255,6.463,0.7362,7.8289,6.1205,1.2213,13.1446,0,4.642,9.4677,8.1961,8.5125,6.7751,11.265,9.0177,2.8057,9.852,6.7305,3.4577,8.4479,3.5426,4.0279,12.2358,5.9906,8.855,5.8644,8.163,6.8602,2.8057,6.2269,9.2996,7.0606,3.6227,7.2365,6.1613,3.9678,2.8057,7.5501,1
6.7603,0.3509,12.9583,2.3593,5.7663,10.0879,1.4073,0.8688,9.4642,4.2192,8.0263,2.9791,5.403,2.1954,6.9554,2.1954,0.3509,0,3.7434,7.147,12.6888,0.3509,6.7043,7.0574,12.1538,11.4666,11.6214,10.7471,9.8377,3.7077,10.3056,0.3509,11.2748,7.3161,8.4083,11.203,0,6.7005,3.5192,11.7604,0.633,0,0,3.6829,5.5459,5.3935,0,10.1691,7.291,9.7999,6.8306,2.0106,10.7266,0.3509,0.633,0,7.5525,4.5764,0,6.4371,1.6795,4.821,9.0863,5.0421,4.734,7.922,7.5419,6.0741,0.8688,7.4964,8.6471,6.965,5.3455,8.2787,8.5121,0.3509,2.9791,7.5797,9.8247,0,7.2498,1.2491,1.2491,8.0048,2.762,4.2404,0,5.8094,5.6759,7.2472,4.7489,2.0106,8.511,8.9475,10.2032,7.8645,8.4857,5.5795,9.1217,7.1101,7.9939,2.3593,8.3041,8.1698,6.02,0,5.7952,0,7.3236,8.3656,1.0715,2.106,12.4961,9.4289,6.5601,8.5997,11.7629,0,0,8.7768,9.6718,7.7164,8.8475,3.8298,7.9767,3.7728,2.5064,9.2809,5.2125,1.7985,0.633,10.4863,8.0187,0.633,7.0722,14.1026,5.0054,5.3455,5.0421,8.086,2.6399,2.8194,0,0,7.5376,0,0,7.37,0.8688,5.7368,4.2819,0.633,6.3879,0,5.0895,9.7743,11.5343,11.089,4.6252,11.0919,12.7942,4.1978,13.1088,4.0616,5.8235,4.2819,2.106,6.9871,0,9.4546,2.8194,5.3059,10.4048,5.6837,0.3509,8.3216,6.2462,7.5182,13.5362,1.2491,0.3509,10.0835,8.2851,6.3763,5.1909,10.1306,6.8966,0,5.1466,11.0468,5.2443,9.0136,4.2819,7.7665,3.9374,3.1678,8.9507,0.633,7.2472,2.7022,0,3.6516,10.2889,6.7894,7.3061,6.8001,6.5517,9.2986,0,0.633,1
6.8003,0,4.9774,7.0063,3.2202,5.8191,4.0629,0,3.7022,1.9157,5.3649,0.9443,5.7588,1.9157,10.3331,5.9862,12.3944,0,5.6959,10.3367,5.9757,0.9443,5.1932,6.7141,6.7392,6.5024,10.614,2.605,3.4812,2.5296,6.7218,5.3321,7.6585,0,1.7272,3.0695,2.491,3.1468,6.1359,11.9509,0,0,4.8675,7.1634,10.2529,0,12.3555,8.1699,10.4135,9.1697,1.5495,3.596,7.2752,1.5103,0.5481,4.6721,10.2028,6.3716,0,0.5481,2.605,5.2113,4.6188,5.5612,7.5091,6.068,3.8012,0,0,9.4161,8.5143,8.7921,10.1569,0.5481,8.7876,0,10.1154,1.7272,2.9011,0,3.596,7.5273,8.527,4.3513,3.7022,1.2549,0,6.2278,8.1769,0.5481,7.7543,0,4.4763,7.305,9.7646,6.4949,2.9878,8.6582,5.5892,7.5201,9.1058,8.8825,7.9744,7.2136,4.7731,0,8.2791,0.5481,7.6285,2.9878,3.7526,4.3182,10.4184,10.6818,8.5414,6.7013,11.5761,1.5103,2.7106,9.9971,10.2447,8.338,8.0668,1.9157,7.8265,0,1.2549,8.2597,0,0,0,10.0178,8.783,5.3649,12.6243,3.2202,5.8883,8.0006,13.4936,10.5195,7.0722,5.6568,0,0,4.506,0,0,10.2837,0.9443,4.7731,9.8401,0,9.3491,0.5481,9.039,5.0391,10.8967,8.9049,4.2498,8.4279,11.1797,8.8951,12.8288,0,2.605,7.1304,0.9443,12.3669,10.5488,10.1725,2.9878,10.1033,9.8017,8.0693,0,6.8003,6.0174,1.9157,12.3083,0,4.7485,11.8414,7.5018,7.6879,8.186,1.5103,9.343,1.5103,7.8787,6.5458,8.6876,12.2107,4.698,8.1348,3.4203,5.3969,9.9773,5.0395,7.2966,10.6064,1.5103,7.4224,9.3532,7.9203,6.0071,6.7013,5.1749,2.3672,3.4203,0,1
6.6953,0.503,11.9009,6.5029,6.349,11.256,3.4053,0,0,1.8086,4.5563,2.2494,1.4161,4.1102,11.6247,2.6833,5.013,0.503,8.4154,11.0546,4.5563,2.3707,4.7699,8.6462,6.6894,6.8123,9.6735,11.0321,5.6859,2.1416,6.9891,4.4774,11.2741,0.8753,5.013,2.6833,6.6836,5.2209,7.212,6.304,0.8753,5.7983,0,11.5267,9.4221,6.4829,9.8957,8.7672,12.6584,8.8295,7.7938,3.287,3.224,8.577,0,0.503,7.8326,1.6257,0,7.0848,6.3564,5.6017,6.6238,0.8753,7.9994,4.3055,10.0987,2.6833,0,3.6646,7.8844,6.7744,11.615,8.4154,8.6537,0,5.2685,0.503,9.4559,1.4161,5.564,3.6164,3.089,6.648,3.0165,2.2494,0,5.7983,5.85,2.1169,9.4848,4.7251,8.8281,10.3337,5.0857,4.8762,6.654,8.4859,6.1172,7.3476,8.3357,5.8925,3.089,4.2747,1.6257,0.8753,9.6361,1.171,7.4849,3.224,2.6833,1.171,7.3327,8.2112,8.8307,8.1784,11.4064,0,0,13.5141,3.0165,7.1957,6.3855,4.3055,12.0973,1.4161,1.8086,8.4792,9.8625,5.7765,0.8753,9.8938,9.7376,1.4161,4.7918,9.5577,11.5824,10.1637,8.3524,9.9946,8.4926,2.4826,0,0,9.4533,0,0,11.5231,5.5122,5.7875,7.3732,1.971,8.0859,4.4774,6.6177,4.7918,10.5463,4.6066,5.1207,6.6836,11.0554,1.171,11.4606,3.1581,4.1783,4.1783,5.5892,12.3777,0.503,10.4285,5.1717,6.3192,9.4335,8.1341,1.8086,7.6528,4.3055,0.503,12.5662,0,2.3707,14.4412,8.7864,7.4019,8.6627,5.5631,10.0671,2.6833,1.6257,9.8541,6.0643,11.9599,3.7565,6.8441,4.1446,6.5162,8.4399,2.8595,8.5484,10.962,4.2747,10.2815,7.0443,9.0037,6.2177,6.9647,9.2047,4.5563,0,2.4826,1
